invoice_id,item_id,product_id,brand_id,product_type_id,quantity,unit_selling_price,final_product_price
2712,5435,6,25,36,1,6182.00,6182.00
2712,5436,1,1,2,1,4590.00,4590.00
2713,5437,1,8,10,1,3996.00,3996.00
2713,5438,6,25,36,1,3861.00,3861.00
2714,5439,4,22,33,1,3780.00,3780.00
2714,5440,1,3,1,1,634.00,634.00
2714,5441,3,19,21,1,3992.00,3992.00
2715,5442,3,18,24,1,2038.00,2038.00
2716,5443,6,25,36,1,5039.00,5039.00
2716,5444,2,12,17,2,4642.00,9284.00
2717,5445,4,20,35,1,2618.00,2618.00
2718,5446,6,24,36,1,3552.00,3552.00
2719,5447,6,24,36,1,4321.00,4321.00
2719,5448,3,18,23,1,1624.00,1624.00
2720,5449,2,14,12,2,3313.00,6626.00
2720,5450,2,11,15,2,4127.00,8254.00
2721,5451,1,2,6,1,2473.00,2473.00
2721,5452,1,6,10,1,5025.00,5025.00
2722,5453,3,18,22,1,6580.00,6580.00
2723,5454,3,19,21,1,3534.00,3534.00
2723,5455,3,19,24,1,636.00,636.00
2724,5456,3,18,25,1,3709.00,3709.00
2725,5457,6,24,36,1,531.00,531.00
2725,5458,3,18,27,1,4857.00,4857.00
2726,5459,6,25,36,1,2220.00,2220.00
2727,5460,6,24,36,1,1759.00,1759.00
2727,5461,4,20,32,1,744.00,744.00
2727,5462,4,22,30,1,4367.00,4367.00
2728,5463,4,20,34,1,5861.00,5861.00
2729,5464,3,18,21,1,4959.00,4959.00
2730,5465,1,2,5,1,3402.00,3402.00
2731,5466,2,16,15,2,6298.00,12596.00
2731,5467,6,25,36,1,2792.00,2792.00
2732,5468,3,19,19,1,2916.00,2916.00
2732,5469,2,11,17,2,3218.00,6436.00
2732,5470,4,20,31,1,6216.00,6216.00
2733,5471,1,3,6,1,4867.00,4867.00
2733,5472,6,25,36,1,1903.00,1903.00
2733,5473,1,8,1,1,881.00,881.00
2734,5474,1,7,8,1,871.00,871.00
2734,5475,1,2,5,1,6980.00,6980.00
2734,5476,1,4,2,1,4699.00,4699.00
2735,5477,2,11,15,2,1661.00,3322.00
2736,5478,3,18,24,1,1310.00,1310.00
2736,5479,3,18,27,1,1134.00,1134.00
2737,5480,2,13,13,2,1858.00,3716.00
2737,5481,6,25,36,1,3490.00,3490.00
2737,5482,6,24,36,1,854.00,854.00
2738,5483,4,22,30,1,1689.00,1689.00
2738,5484,4,21,32,1,5927.00,5927.00
2739,5485,6,24,36,1,5129.00,5129.00
2739,5486,3,19,25,1,2724.00,2724.00
2739,5487,6,24,36,1,3726.00,3726.00
2740,5488,6,25,36,1,2347.00,2347.00
2741,5489,4,22,33,1,5345.00,5345.00
2741,5490,6,24,36,1,2860.00,2860.00
2741,5491,4,20,32,1,6958.00,6958.00
2742,5492,4,22,33,1,3409.00,3409.00
2742,5493,4,20,31,1,1224.00,1224.00
2742,5494,3,18,28,1,1810.00,1810.00
2743,5495,3,19,21,1,3240.00,3240.00
2743,5496,3,18,26,1,3279.00,3279.00
2744,5497,1,7,9,1,5015.00,5015.00
2744,5498,1,5,2,1,6667.00,6667.00
2745,5499,4,22,31,1,4749.00,4749.00
2746,5500,6,24,36,1,5187.00,5187.00
2747,5501,2,14,16,2,3276.00,6552.00
2747,5502,4,21,34,1,2151.00,2151.00
2747,5503,6,25,36,1,6358.00,6358.00
2748,5504,3,18,28,1,6932.00,6932.00
2748,5505,3,19,22,1,2599.00,2599.00
2749,5506,1,9,3,1,3806.00,3806.00
2750,5507,4,21,33,1,4687.00,4687.00
2751,5508,3,18,24,1,4235.00,4235.00
2751,5509,1,9,1,1,3138.00,3138.00
2751,5510,1,5,8,1,1550.00,1550.00
2752,5511,6,24,36,1,3480.00,3480.00
2753,5512,4,21,31,1,957.00,957.00
2753,5513,1,1,5,1,1762.00,1762.00
2754,5514,2,14,14,2,711.00,1422.00
2754,5515,3,19,29,1,4946.00,4946.00
2755,5516,2,17,13,2,933.00,1866.00
2756,5517,1,1,5,1,1465.00,1465.00
2756,5518,6,25,36,1,1224.00,1224.00
2756,5519,3,18,25,1,4173.00,4173.00
2757,5520,4,21,34,1,1745.00,1745.00
2757,5521,2,11,14,2,3242.00,6484.00
2758,5522,3,18,27,1,3317.00,3317.00
2758,5523,4,22,34,1,4934.00,4934.00
2759,5524,1,10,4,1,5505.00,5505.00
2759,5525,2,13,18,2,5133.00,10266.00
2760,5526,1,3,4,1,4060.00,4060.00
2760,5527,6,25,36,1,5349.00,5349.00
2761,5528,6,25,36,1,3716.00,3716.00
2761,5529,4,20,30,1,5224.00,5224.00
2762,5530,1,2,1,1,4375.00,4375.00
2763,5531,1,2,7,1,4493.00,4493.00
2763,5532,6,25,36,1,1681.00,1681.00
2763,5533,1,9,10,1,6474.00,6474.00
2764,5534,2,15,12,2,4106.00,8212.00
2764,5535,2,15,13,2,6963.00,13926.00
2765,5536,6,25,36,1,3341.00,3341.00
2765,5537,4,21,35,1,6391.00,6391.00
2766,5538,1,3,2,1,1851.00,1851.00
2766,5539,3,19,25,1,3063.00,3063.00
2767,5540,4,21,31,1,4342.00,4342.00
2768,5541,6,24,36,1,6115.00,6115.00
2768,5542,1,7,6,1,4437.00,4437.00
2769,5543,2,14,16,2,3718.00,7436.00
2769,5544,4,20,34,1,1123.00,1123.00
2770,5545,2,17,13,2,1057.00,2114.00
2770,5546,4,21,30,1,6671.00,6671.00
2770,5547,1,4,3,1,2424.00,2424.00
2771,5548,1,10,5,1,6779.00,6779.00
2772,5549,2,14,17,2,4344.00,8688.00
2772,5550,6,25,36,1,4117.00,4117.00
2773,5551,1,8,3,1,4416.00,4416.00
2774,5552,4,20,35,1,6545.00,6545.00
2774,5553,4,22,32,1,4932.00,4932.00
2774,5554,6,24,36,1,2271.00,2271.00
2775,5555,4,21,35,1,3019.00,3019.00
2775,5556,2,13,15,2,4271.00,8542.00
2776,5557,4,21,30,1,4995.00,4995.00
2776,5558,6,25,36,1,4128.00,4128.00
2777,5559,3,19,21,1,3992.00,3992.00
2777,5560,1,7,4,1,1994.00,1994.00
2777,5561,2,17,17,2,1562.00,3124.00
2778,5562,3,19,21,1,2631.00,2631.00
2778,5563,1,7,6,1,4898.00,4898.00
2779,5564,3,18,29,1,1354.00,1354.00
2779,5565,3,18,23,1,3744.00,3744.00
2780,5566,1,5,11,1,6181.00,6181.00
2780,5567,4,22,35,1,6228.00,6228.00
2780,5568,6,25,36,1,6608.00,6608.00
2781,5569,6,25,36,1,3088.00,3088.00
2781,5570,4,21,30,1,5889.00,5889.00
2782,5571,1,9,4,1,3652.00,3652.00
2782,5572,3,19,19,1,5088.00,5088.00
2782,5573,3,18,28,1,3450.00,3450.00
2783,5574,2,11,16,2,6916.00,13832.00
2783,5575,1,10,5,1,5312.00,5312.00
2784,5576,4,21,34,1,1119.00,1119.00
2784,5577,6,25,36,1,5022.00,5022.00
2784,5578,4,21,30,1,6084.00,6084.00
2785,5579,6,24,36,1,3517.00,3517.00
2785,5580,3,18,25,1,2701.00,2701.00
2786,5581,2,16,14,2,6521.00,13042.00
2786,5582,3,19,21,1,1997.00,1997.00
2787,5583,3,19,27,1,944.00,944.00
2787,5584,1,6,2,1,4791.00,4791.00
2787,5585,1,8,8,1,6382.00,6382.00
2788,5586,4,22,33,1,5456.00,5456.00
2789,5587,4,21,35,1,6523.00,6523.00
2789,5588,3,19,26,1,3121.00,3121.00
2789,5589,6,24,36,1,6210.00,6210.00
2790,5590,2,12,15,2,3182.00,6364.00
2790,5591,1,1,6,1,5299.00,5299.00
2790,5592,2,17,16,2,5006.00,10012.00
2791,5593,6,24,36,1,5955.00,5955.00
2791,5594,2,15,13,2,6567.00,13134.00
2791,5595,6,24,36,1,6425.00,6425.00
2792,5596,3,18,29,1,3859.00,3859.00
2793,5597,3,18,24,1,1668.00,1668.00
2793,5598,3,19,26,1,5879.00,5879.00
2794,5599,6,25,36,1,4012.00,4012.00
2794,5600,6,25,36,1,5766.00,5766.00
2794,5601,3,19,25,1,2168.00,2168.00
2795,5602,2,16,12,2,1631.00,3262.00
2795,5603,1,5,8,1,6586.00,6586.00
2796,5604,2,15,17,2,2667.00,5334.00
2797,5605,3,19,24,1,6798.00,6798.00
2797,5606,3,19,19,1,5903.00,5903.00
2797,5607,1,9,3,1,4257.00,4257.00
2798,5608,4,21,32,1,3264.00,3264.00
2799,5609,3,18,27,1,1549.00,1549.00
2799,5610,3,18,27,1,2211.00,2211.00
2800,5611,3,18,20,1,1959.00,1959.00
2801,5612,6,25,36,1,6609.00,6609.00
2801,5613,1,1,3,1,3857.00,3857.00
2802,5614,1,9,1,1,4067.00,4067.00
2803,5615,2,13,15,2,2365.00,4730.00
2803,5616,6,25,36,1,1045.00,1045.00
2803,5617,4,21,31,1,6060.00,6060.00
2804,5618,1,9,4,1,5528.00,5528.00
2804,5619,1,2,6,1,6228.00,6228.00
2804,5620,2,11,17,2,2050.00,4100.00
2805,5621,6,24,36,1,1857.00,1857.00
2806,5622,2,16,18,2,1347.00,2694.00
2806,5623,4,21,30,1,4003.00,4003.00
2807,5624,3,19,23,1,5513.00,5513.00
2807,5625,1,8,3,1,3253.00,3253.00
2808,5626,1,6,5,1,6825.00,6825.00
2808,5627,4,22,31,1,1985.00,1985.00
2809,5628,1,5,3,1,2409.00,2409.00
2810,5629,2,15,17,2,3445.00,6890.00
2811,5630,6,25,36,1,5262.00,5262.00
2812,5631,6,24,36,1,5503.00,5503.00
2812,5632,6,25,36,1,3109.00,3109.00
2812,5633,4,22,33,1,6171.00,6171.00
2813,5634,6,24,36,1,5289.00,5289.00
2814,5635,1,4,3,1,1963.00,1963.00
2814,5636,6,25,36,1,2190.00,2190.00
2815,5637,2,13,12,2,4072.00,8144.00
2815,5638,3,19,25,1,6060.00,6060.00
2815,5639,2,13,14,2,2838.00,5676.00
2816,5640,4,20,30,1,6847.00,6847.00
2817,5641,2,17,15,2,3663.00,7326.00
2818,5642,1,2,11,1,4419.00,4419.00
2818,5643,6,25,36,1,846.00,846.00
2819,5644,1,4,1,1,4993.00,4993.00
2819,5645,2,12,13,2,5385.00,10770.00
2820,5646,1,3,4,1,1535.00,1535.00
2820,5647,4,22,30,1,4403.00,4403.00
2821,5648,4,20,30,1,1312.00,1312.00
2822,5649,6,24,36,1,1453.00,1453.00
2822,5650,2,13,16,2,1238.00,2476.00
2823,5651,1,10,4,1,3969.00,3969.00
2823,5652,2,11,18,2,4778.00,9556.00
2823,5653,6,25,36,1,1696.00,1696.00
2824,5654,3,19,28,1,6983.00,6983.00
2824,5655,2,14,12,2,1983.00,3966.00
2824,5656,4,22,35,1,2595.00,2595.00
2825,5657,1,2,7,1,2129.00,2129.00
2826,5658,1,1,8,1,4180.00,4180.00
2826,5659,3,19,26,1,1858.00,1858.00
2826,5660,6,25,36,1,977.00,977.00
2827,5661,2,15,15,2,1985.00,3970.00
2827,5662,3,19,25,1,4275.00,4275.00
2827,5663,1,9,1,1,4208.00,4208.00
2828,5664,1,10,2,1,754.00,754.00
2829,5665,2,16,18,2,5068.00,10136.00
2829,5666,3,19,22,1,1012.00,1012.00
2829,5667,1,10,11,1,6909.00,6909.00
2830,5668,3,19,23,1,1036.00,1036.00
2830,5669,2,13,17,2,1863.00,3726.00
2830,5670,2,12,15,2,3346.00,6692.00
2831,5671,2,11,18,2,4895.00,9790.00
2831,5672,3,18,27,1,5753.00,5753.00
2832,5673,1,2,10,1,5658.00,5658.00
2832,5674,3,19,23,1,3736.00,3736.00
2833,5675,1,5,5,1,3029.00,3029.00
2834,5676,2,13,17,2,3388.00,6776.00
2834,5677,1,3,5,1,6982.00,6982.00
2834,5678,2,16,16,2,5605.00,11210.00
2835,5679,6,24,36,1,3369.00,3369.00
2835,5680,4,20,33,1,2560.00,2560.00
2835,5681,2,17,16,2,5339.00,10678.00
2836,5682,1,2,8,1,2827.00,2827.00
2836,5683,2,15,18,2,5153.00,10306.00
2836,5684,6,25,36,1,5896.00,5896.00
2837,5685,6,25,36,1,3492.00,3492.00
2837,5686,4,21,30,1,5946.00,5946.00
2837,5687,4,20,30,1,3466.00,3466.00
2838,5688,4,21,31,1,3842.00,3842.00
2838,5689,3,19,23,1,6492.00,6492.00
2838,5690,1,6,6,1,5499.00,5499.00
2839,5691,4,21,34,1,647.00,647.00
2839,5692,2,13,17,2,4987.00,9974.00
2840,5693,6,25,36,1,2850.00,2850.00
2841,5694,3,18,25,1,2922.00,2922.00
2841,5695,2,16,18,2,3521.00,7042.00
2841,5696,3,19,24,1,3669.00,3669.00
2842,5697,1,2,10,1,6842.00,6842.00
2842,5698,3,18,29,1,2120.00,2120.00
2842,5699,6,24,36,1,611.00,611.00
2843,5700,4,20,33,1,6971.00,6971.00
2843,5701,2,14,18,2,3280.00,6560.00
2843,5702,4,20,32,1,2269.00,2269.00
2844,5703,6,24,36,1,4777.00,4777.00
2844,5704,4,21,31,1,5694.00,5694.00
2844,5705,6,25,36,1,2420.00,2420.00
2845,5706,4,21,35,1,6515.00,6515.00
2846,5707,2,12,17,2,601.00,1202.00
2846,5708,4,21,35,1,582.00,582.00
2846,5709,6,25,36,1,4162.00,4162.00
2847,5710,6,24,36,1,6980.00,6980.00
2847,5711,2,12,17,2,2588.00,5176.00
2848,5712,1,1,5,1,3278.00,3278.00
2848,5713,6,24,36,1,4911.00,4911.00
2848,5714,4,21,34,1,4454.00,4454.00
2849,5715,2,17,17,2,3729.00,7458.00
2849,5716,1,4,2,1,2803.00,2803.00
2849,5717,2,12,16,2,4599.00,9198.00
2850,5718,3,18,24,1,985.00,985.00
2850,5719,6,24,36,1,5617.00,5617.00
2851,5720,4,22,33,1,1535.00,1535.00
2852,5721,3,19,25,1,4666.00,4666.00
2852,5722,1,10,11,1,2923.00,2923.00
2852,5723,3,19,20,1,6306.00,6306.00
2853,5724,6,25,36,1,5187.00,5187.00
2853,5725,2,14,18,2,2234.00,4468.00
2854,5726,2,12,16,2,1006.00,2012.00
2855,5727,4,21,31,1,5939.00,5939.00
2856,5728,1,10,6,1,5235.00,5235.00
2857,5729,4,20,32,1,5051.00,5051.00
2857,5730,3,19,26,1,6062.00,6062.00
2857,5731,2,17,18,2,5214.00,10428.00
2858,5732,2,11,16,2,3943.00,7886.00
2858,5733,2,17,16,2,3978.00,7956.00
2858,5734,2,17,12,2,6329.00,12658.00
2859,5735,3,18,22,1,5795.00,5795.00
2859,5736,2,12,18,2,5267.00,10534.00
2859,5737,1,8,2,1,4421.00,4421.00
2860,5738,4,20,34,1,1891.00,1891.00
2860,5739,1,4,9,1,2873.00,2873.00
2860,5740,3,18,24,1,6448.00,6448.00
2861,5741,3,18,24,1,3479.00,3479.00
2861,5742,3,19,19,1,5658.00,5658.00
2861,5743,3,19,26,1,934.00,934.00
2862,5744,1,3,7,1,2663.00,2663.00
2863,5745,4,21,30,1,4246.00,4246.00
2864,5746,3,19,23,1,4692.00,4692.00
2864,5747,4,21,30,1,6830.00,6830.00
2865,5748,4,22,31,1,5148.00,5148.00
2865,5749,2,14,14,2,1225.00,2450.00
2865,5750,1,4,8,1,5794.00,5794.00
2866,5751,2,12,14,2,2041.00,4082.00
2866,5752,2,14,15,2,5241.00,10482.00
2866,5753,6,24,36,1,2468.00,2468.00
2867,5754,3,19,28,1,2141.00,2141.00
2868,5755,1,4,5,1,6012.00,6012.00
2868,5756,6,24,36,1,3052.00,3052.00
2868,5757,4,20,34,1,2040.00,2040.00
2869,5758,4,21,34,1,2119.00,2119.00
2869,5759,1,5,6,1,5860.00,5860.00
2870,5760,2,12,17,2,3411.00,6822.00
2871,5761,3,18,20,1,5940.00,5940.00
2871,5762,1,9,8,1,1188.00,1188.00
2872,5763,6,24,36,1,764.00,764.00
2873,5764,1,3,7,1,1175.00,1175.00
2874,5765,6,24,36,1,1692.00,1692.00
2874,5766,1,1,7,1,3838.00,3838.00
2874,5767,1,6,11,1,1644.00,1644.00
2875,5768,6,24,36,1,6330.00,6330.00
2875,5769,6,24,36,1,1442.00,1442.00
2875,5770,4,21,34,1,3326.00,3326.00
2876,5771,2,12,18,2,3510.00,7020.00
2876,5772,4,20,35,1,4972.00,4972.00
2877,5773,4,21,32,1,3830.00,3830.00
2877,5774,6,25,36,1,6086.00,6086.00
2877,5775,2,12,13,2,2637.00,5274.00
2878,5776,2,14,13,2,6115.00,12230.00
2878,5777,6,25,36,1,3497.00,3497.00
2879,5778,1,7,10,1,5967.00,5967.00
2879,5779,6,24,36,1,742.00,742.00
2879,5780,3,19,29,1,1019.00,1019.00
2880,5781,2,12,15,2,3868.00,7736.00
2881,5782,3,19,20,1,3653.00,3653.00
2881,5783,1,6,7,1,6867.00,6867.00
2881,5784,2,17,12,2,6011.00,12022.00
2882,5785,2,17,18,2,2618.00,5236.00
2883,5786,1,7,10,1,5019.00,5019.00
2883,5787,4,20,33,1,2102.00,2102.00
2884,5788,1,9,1,1,713.00,713.00
2884,5789,1,2,2,1,4911.00,4911.00
2884,5790,4,20,34,1,611.00,611.00
2885,5791,4,20,33,1,3124.00,3124.00
2886,5792,6,24,36,1,2106.00,2106.00
2887,5793,4,20,33,1,4771.00,4771.00
2887,5794,6,24,36,1,5108.00,5108.00
2887,5795,4,22,33,1,3941.00,3941.00
2888,5796,3,19,22,1,6424.00,6424.00
2889,5797,6,24,36,1,6901.00,6901.00
2889,5798,4,20,32,1,3642.00,3642.00
2889,5799,4,22,31,1,1487.00,1487.00
2890,5800,1,6,7,1,6509.00,6509.00
2891,5801,4,20,31,1,4932.00,4932.00
2891,5802,6,25,36,1,6284.00,6284.00
2891,5803,2,12,12,2,4280.00,8560.00
2892,5804,4,21,30,1,886.00,886.00
2893,5805,3,19,26,1,3935.00,3935.00
2894,5806,6,24,36,1,5593.00,5593.00
2894,5807,1,8,9,1,1592.00,1592.00
2894,5808,1,3,11,1,2343.00,2343.00
2895,5809,6,25,36,1,4599.00,4599.00
2895,5810,4,20,31,1,6848.00,6848.00
2895,5811,4,21,35,1,4568.00,4568.00
2896,5812,1,9,9,1,5936.00,5936.00
2897,5813,4,22,35,1,1933.00,1933.00
2897,5814,4,22,30,1,2214.00,2214.00
2897,5815,1,5,10,1,3055.00,3055.00
2898,5816,1,1,7,1,1225.00,1225.00
2898,5817,6,24,36,1,4355.00,4355.00
2899,5818,2,17,16,2,5121.00,10242.00
2899,5819,4,21,33,1,1404.00,1404.00
2899,5820,1,5,6,1,5147.00,5147.00
2900,5821,1,10,1,1,3003.00,3003.00
2900,5822,1,8,8,1,6879.00,6879.00
2901,5823,4,22,35,1,5111.00,5111.00
2901,5824,4,22,34,1,1995.00,1995.00
2902,5825,3,19,25,1,3569.00,3569.00
2903,5826,1,1,4,1,2559.00,2559.00
2903,5827,6,25,36,1,6300.00,6300.00
2903,5828,1,5,6,1,2650.00,2650.00
2904,5829,2,12,18,2,4371.00,8742.00
2904,5830,2,16,13,2,1806.00,3612.00
2905,5831,2,14,18,2,1422.00,2844.00
2906,5832,4,22,31,1,3845.00,3845.00
2906,5833,1,5,3,1,2418.00,2418.00
2907,5834,6,25,36,1,1318.00,1318.00
2907,5835,2,16,12,2,6609.00,13218.00
2907,5836,6,24,36,1,6686.00,6686.00
2908,5837,2,14,13,2,3192.00,6384.00
2908,5838,2,11,17,2,1963.00,3926.00
2908,5839,1,5,10,1,5482.00,5482.00
2909,5840,2,12,18,2,3851.00,7702.00
2909,5841,1,3,7,1,575.00,575.00
2910,5842,1,5,9,1,6464.00,6464.00
2910,5843,2,12,18,2,2782.00,5564.00
2910,5844,1,1,11,1,5892.00,5892.00
2911,5845,3,18,26,1,848.00,848.00
2912,5846,2,15,15,2,797.00,1594.00
2912,5847,4,20,32,1,4051.00,4051.00
2912,5848,1,7,5,1,3916.00,3916.00
2913,5849,2,12,12,2,6984.00,13968.00
2913,5850,4,20,31,1,2342.00,2342.00
2913,5851,3,18,27,1,4608.00,4608.00
2914,5852,2,17,13,2,6166.00,12332.00
2914,5853,3,19,28,1,6936.00,6936.00
2915,5854,2,15,17,2,2228.00,4456.00
2916,5855,1,3,3,1,2008.00,2008.00
2916,5856,1,9,1,1,2668.00,2668.00
2916,5857,4,21,35,1,3173.00,3173.00
2917,5858,3,19,20,1,1385.00,1385.00
2918,5859,1,9,10,1,1177.00,1177.00
2918,5860,2,17,13,2,614.00,1228.00
2918,5861,1,10,2,1,1386.00,1386.00
2919,5862,3,19,19,1,5828.00,5828.00
2920,5863,4,20,30,1,4686.00,4686.00
2920,5864,4,21,33,1,730.00,730.00
2920,5865,2,15,13,2,5069.00,10138.00
2921,5866,6,25,36,1,5457.00,5457.00
2921,5867,3,18,19,1,3457.00,3457.00
2921,5868,6,25,36,1,6390.00,6390.00
2922,5869,2,13,13,2,2371.00,4742.00
2922,5870,2,16,14,2,4475.00,8950.00
2922,5871,2,16,14,2,5697.00,11394.00
2923,5872,6,25,36,1,1927.00,1927.00
2923,5873,4,20,33,1,1477.00,1477.00
2924,5874,2,14,17,2,4688.00,9376.00
2924,5875,4,21,32,1,1452.00,1452.00
2924,5876,1,3,5,1,1369.00,1369.00
2925,5877,2,17,14,2,5138.00,10276.00
2926,5878,2,11,13,2,5715.00,11430.00
2927,5879,1,3,11,1,5877.00,5877.00
2927,5880,2,12,15,2,3749.00,7498.00
2928,5881,6,24,36,1,5694.00,5694.00
2929,5882,2,16,12,2,4210.00,8420.00
2929,5883,4,22,31,1,2502.00,2502.00
2930,5884,1,8,1,1,6569.00,6569.00
2931,5885,4,20,34,1,3534.00,3534.00
2932,5886,3,19,27,1,6948.00,6948.00
2932,5887,4,21,33,1,1421.00,1421.00
2932,5888,6,24,36,1,4769.00,4769.00
2933,5889,3,19,22,1,3597.00,3597.00
2933,5890,3,19,22,1,5843.00,5843.00
2934,5891,2,14,12,2,1056.00,2112.00
2935,5892,6,24,36,1,5427.00,5427.00
2935,5893,1,10,2,1,3480.00,3480.00
2935,5894,2,13,16,2,3870.00,7740.00
2936,5895,3,19,20,1,1014.00,1014.00
2937,5896,1,10,5,1,6506.00,6506.00
2937,5897,6,24,36,1,2764.00,2764.00
2938,5898,2,11,17,2,2395.00,4790.00
2939,5899,1,1,7,1,3234.00,3234.00
2939,5900,3,18,27,1,6900.00,6900.00
2939,5901,2,17,13,2,2458.00,4916.00
2940,5902,6,25,36,1,5880.00,5880.00
2940,5903,2,12,17,2,1785.00,3570.00
2941,5904,4,22,35,1,3351.00,3351.00
2941,5905,4,22,35,1,3954.00,3954.00
2941,5906,6,25,36,1,1134.00,1134.00
2942,5907,3,18,28,1,4945.00,4945.00
2943,5908,6,24,36,1,4463.00,4463.00
2943,5909,3,19,20,1,6305.00,6305.00
2943,5910,2,13,14,2,1147.00,2294.00
2944,5911,1,6,6,1,1966.00,1966.00
2944,5912,2,17,16,2,4952.00,9904.00
2944,5913,2,12,13,2,786.00,1572.00
2945,5914,1,5,3,1,2241.00,2241.00
2945,5915,1,10,1,1,815.00,815.00
2946,5916,3,19,24,1,545.00,545.00
2947,5917,2,14,13,2,3037.00,6074.00
2947,5918,6,25,36,1,3963.00,3963.00
2948,5919,3,18,22,1,2513.00,2513.00
2948,5920,4,21,30,1,6974.00,6974.00
2949,5921,4,20,32,1,1188.00,1188.00
2949,5922,6,24,36,1,6554.00,6554.00
2949,5923,6,24,36,1,2041.00,2041.00
2950,5924,3,18,21,1,6328.00,6328.00
2950,5925,1,3,9,1,2742.00,2742.00
2951,5926,6,25,36,1,4853.00,4853.00
2952,5927,6,24,36,1,2116.00,2116.00
2952,5928,3,18,24,1,4916.00,4916.00
2952,5929,3,18,23,1,6754.00,6754.00
2953,5930,4,21,34,1,5018.00,5018.00
2953,5931,1,6,4,1,4340.00,4340.00
2954,5932,1,3,11,1,4722.00,4722.00
2954,5933,1,5,9,1,4173.00,4173.00
2954,5934,3,18,29,1,6095.00,6095.00
2955,5935,4,21,31,1,2350.00,2350.00
2956,5936,2,12,17,2,5113.00,10226.00
2957,5937,1,7,4,1,6527.00,6527.00
2957,5938,1,2,1,1,3785.00,3785.00
2957,5939,1,9,5,1,4561.00,4561.00
2958,5940,3,19,19,1,5014.00,5014.00
2959,5941,1,8,5,1,5500.00,5500.00
2959,5942,6,24,36,1,781.00,781.00
2960,5943,6,24,36,1,1787.00,1787.00
2960,5944,2,16,18,2,6219.00,12438.00
2960,5945,3,19,24,1,5797.00,5797.00
2961,5946,1,4,10,1,6433.00,6433.00
2961,5947,6,24,36,1,5231.00,5231.00
2961,5948,6,24,36,1,4771.00,4771.00
2962,5949,3,19,26,1,2591.00,2591.00
2962,5950,4,22,33,1,1734.00,1734.00
2963,5951,4,20,30,1,5094.00,5094.00
2963,5952,6,24,36,1,4722.00,4722.00
2963,5953,2,12,17,2,5927.00,11854.00
2964,5954,6,25,36,1,1540.00,1540.00
2965,5955,3,19,20,1,6443.00,6443.00
2966,5956,3,19,19,1,3236.00,3236.00
2966,5957,1,3,2,1,4927.00,4927.00
2967,5958,1,3,3,1,6993.00,6993.00
2968,5959,3,19,29,1,1976.00,1976.00
2969,5960,6,24,36,1,5845.00,5845.00
2969,5961,2,13,15,2,3077.00,6154.00
2970,5962,1,5,5,1,4521.00,4521.00
2970,5963,4,21,33,1,5235.00,5235.00
2970,5964,4,21,32,1,5304.00,5304.00
2971,5965,4,20,35,1,6464.00,6464.00
2971,5966,3,19,26,1,1058.00,1058.00
2971,5967,1,2,6,1,3669.00,3669.00
2972,5968,6,25,36,1,889.00,889.00
2972,5969,6,25,36,1,5808.00,5808.00
2973,5970,6,24,36,1,4733.00,4733.00
2974,5971,6,24,36,1,1183.00,1183.00
2974,5972,6,25,36,1,1433.00,1433.00
2975,5973,6,24,36,1,6897.00,6897.00
2975,5974,4,22,32,1,5892.00,5892.00
2976,5975,6,25,36,1,2996.00,2996.00
2976,5976,2,14,15,2,6483.00,12966.00
2977,5977,3,18,22,1,2476.00,2476.00
2977,5978,4,22,33,1,3931.00,3931.00
2977,5979,4,21,30,1,6577.00,6577.00
2978,5980,2,12,13,2,5384.00,10768.00
2978,5981,1,1,9,1,1588.00,1588.00
2978,5982,4,20,34,1,1739.00,1739.00
2979,5983,3,19,24,1,5243.00,5243.00
2979,5984,2,15,14,2,4111.00,8222.00
2979,5985,2,17,13,2,3912.00,7824.00
2980,5986,4,20,31,1,2846.00,2846.00
2980,5987,3,18,25,1,4837.00,4837.00
2980,5988,2,16,15,2,6554.00,13108.00
2981,5989,4,20,35,1,3813.00,3813.00
2981,5990,2,15,13,2,6406.00,12812.00
2981,5991,3,19,25,1,3401.00,3401.00
2982,5992,6,24,36,1,2408.00,2408.00
2982,5993,4,22,31,1,2537.00,2537.00
2982,5994,4,20,32,1,4892.00,4892.00
2983,5995,3,19,20,1,961.00,961.00
2984,5996,1,8,9,1,1504.00,1504.00
2985,5997,2,12,12,2,1341.00,2682.00
2985,5998,2,13,18,2,4548.00,9096.00
2986,5999,1,6,10,1,3772.00,3772.00
2986,6000,2,14,16,2,4545.00,9090.00
2986,6001,1,3,9,1,1680.00,1680.00
2987,6002,2,13,14,2,3182.00,6364.00
2988,6003,6,24,36,1,1081.00,1081.00
2988,6004,3,19,26,1,1454.00,1454.00
2988,6005,3,18,24,1,2825.00,2825.00
2989,6006,6,25,36,1,2721.00,2721.00
2990,6007,4,20,35,1,3354.00,3354.00
2991,6008,2,16,18,2,6750.00,13500.00
2992,6009,1,9,8,1,1445.00,1445.00
2993,6010,3,18,26,1,4727.00,4727.00
2993,6011,4,22,34,1,6711.00,6711.00
2993,6012,2,12,13,2,4866.00,9732.00
2994,6013,1,2,9,1,6218.00,6218.00
2994,6014,3,18,24,1,5754.00,5754.00
2994,6015,3,19,23,1,6743.00,6743.00
2995,6016,6,24,36,1,3618.00,3618.00
2995,6017,2,17,17,2,3986.00,7972.00
2995,6018,6,25,36,1,5912.00,5912.00
